review_id,year,period,trip_type,entity_name,entity_type,quote,rating
R00700,2014,early_period,friends,golden roofs,scenic_spot,golden roofs of the temple,5
R00700,2014,early_period,friends,magical,spiritual_emotion,The place is magical,5
R00356,2013,early_period,solo,Nandi's backside,scenic_spot,fleeting view of Nandi's backside,1
R00356,2013,early_period,solo,non-Hindu entry ban,cultural_rule,I could enter the temple but...that wasn't the case,1
R00356,2013,early_period,solo,1000 NR entrance for non-Asians,cultural_rule,racist 1000 NR entrance for non-Asians,1
R00356,2013,early_period,solo,pictures of cremations,problem,disgracefully taking pictures of cremations,1
R00356,2013,early_period,solo,grief,spiritual_emotion,intruding into others' grief,1
R01044,2016,growth_period,friends,statue of Nandi,scenic_spot,big statue of Nandi,5
R01044,2016,growth_period,friends,statue of Hanuman ji,scenic_spot,big statue of Hanuman ji,5
R01044,2016,growth_period,friends,monkeys,problem,monkeys jumping around,5
R01044,2016,growth_period,friends,Prasad,sacred_object,looking for Prasad,5
R01044,2016,growth_period,friends,photography not allowed,cultural_rule,Photography is not allowed,5
R01044,2016,growth_period,friends,small market,facility_service,small market outside the temple,5
R02247,2019,pre_covid_peak,solo,highly revered temple,scenic_spot,highly revered temple,4
R02247,2019,pre_covid_peak,solo,Mondays,festival_event,avoid Mondays,4
R02247,2019,pre_covid_peak,solo,special days,festival_event,special days,4
R02247,2019,pre_covid_peak,solo,overwhelming,problem,crowd can be overwhelming,4
R01178,2016,growth_period,solo,cremation pyres,sacred_space,cremation pyres were somber,5
R01178,2016,growth_period,solo,non-Hindu entry ban,cultural_rule,restricted to those not of the Hindu faith,5
R01178,2016,growth_period,solo,photos were frowned upon,cultural_rule,photos were frowned upon,5
R01178,2016,growth_period,solo,very spiritual place,spiritual_emotion,very spiritual place,5
R01889,2018,growth_period,solo,beautiful temple,scenic_spot,beautiful temple dedicated to Lord Shiva,5
R01889,2018,growth_period,solo,sacred river Bagmati,sacred_space,sacred river Bagmati,5
R01889,2018,growth_period,solo,cremation,ritual,cremation take place,5
R01889,2018,growth_period,solo,non-Hindu entry ban,cultural_rule,Only Hindus are allowed into the main temple,5
R00352,2013,early_period,friends,different culture and beliefs,cultural_rule,different culture and beliefs,4
R00352,2013,early_period,friends,guide,facility_service,Our guide well explained,4
R00352,2013,early_period,friends,crematorium area,sacred_space,crematorium area,4
R00352,2013,early_period,friends,shock,spiritual_emotion,a bit shock,4
R00711,2014,early_period,solo,Hindus devotees,religious_actor,best place on earth for Hindus devotees,4
R00711,2014,early_period,solo,holiest spot,sacred_space,one of the holiest spot in all of Asia,4
R00711,2014,early_period,solo,open for all,cultural_rule,should be open for all,4
R00711,2014,early_period,solo,appreciated by tourists,cultural_rule,appreciated by tourists too,4
R02262,2019,pre_covid_peak,solo,1000 npr entrance fee,cultural_rule,1000 npr entrance fee,1
R02262,2019,pre_covid_peak,solo,westerners,cultural_rule,westerners who can't even visit,1
R02262,2019,pre_covid_peak,solo,viewing platform,facility_service,proper viewing platform,1
R02262,2019,pre_covid_peak,solo,ghats,sacred_space,ghats and minor temples,1
R02262,2019,pre_covid_peak,solo,minor temples,scenic_spot,ghats and minor temples,1
R00381,2013,early_period,solo,main temple,sacred_space,main temple,4
R00381,2013,early_period,solo,not hindu,cultural_rule,not hindu,4
R00381,2013,early_period,solo,pay more,cultural_rule,pay more,4
R00381,2013,early_period,solo,beautiful and interesting,general_sentiment,beautiful and interesting place,4
R00388,2013,early_period,unknown,local guide,facility_service,local who walks beside you,5
R00388,2013,early_period,unknown,tradition of Nepal,ritual,tradition of Nepal,5
R00388,2013,early_period,unknown,emotional,spiritual_emotion,very emotional,5
R00388,2013,early_period,unknown,guides service,facility_service,pay for the guides service,5
R00677,2014,early_period,solo,guided tour,facility_service,sell you a guided tour,2
R00677,2014,early_period,solo,Buddhist temples,scenic_spot,Buddhist temples in the city,2
R00677,2014,early_period,solo,too many people,problem,Too many people trying to sell,2
R00677,2014,early_period,solo,explore on your own,facility_service,explore on your own,2
R00419,2013,early_period,solo,atmosphere of peace,spiritual_emotion,atmosphere of peace,5
R00419,2013,early_period,solo,Crematoria,sacred_space,the Crematoria,5
R00419,2013,early_period,solo,sharing Temples amongst religions,cultural_rule,sharing Temples amongst religions,5
R00419,2013,early_period,solo,someone show you around,facility_service,someone show you around,5
R00314,2013,early_period,friends,artistry and the architecture,scenic_spot,artistry and the architecture of the buildings,5
R00314,2013,early_period,friends,bathing area,sacred_space,The bathing area was pretty cool,5
R00314,2013,early_period,friends,awe-inspiring,spiritual_emotion,artistry and the architecture of the buildings are awe-inspiring,5
R00314,2013,early_period,friends,feel of the culture,spiritual_emotion,You get a feel of the culture,5
R02393,2020,covid_onset,solo,peace of mind,spiritual_emotion,peace of mind and most important relief,5
R02393,2020,covid_onset,solo,relief,spiritual_emotion,peace of mind and most important relief,5
R02393,2020,covid_onset,solo,blessed,spiritual_emotion,i feel blessed,5
R02393,2020,covid_onset,solo,energy,spiritual_emotion,Some type of energy was with me,5
R00162,2012,early_period,couples,beautifully made temple,scenic_spot,temple is made very beautifully,2
R00162,2012,early_period,couples,great atmosphere,spiritual_emotion,atmosphere is really great,2
R00162,2012,early_period,couples,unwanted fakirs,problem,unwanted fakirs,2
R00162,2012,early_period,couples,no cleanliness,problem,no cleanliness at all,2
R00162,2012,early_period,couples,no sense of peace,spiritual_emotion,did not feel a sense of peace,2
R01348,2016,growth_period,solo,devout Hindus,religious_actor,devout Hindus in large numbers,3
R01348,2016,growth_period,solo,poorly maintained,problem,Very poorly maintained,3
R01348,2016,growth_period,solo,cleanliness,problem,cleanliness is missing,3
R01348,2016,growth_period,solo,over crowded,problem,over crowded,3
R01348,2016,growth_period,solo,devotion,spiritual_emotion,does not interfere with devotion,3
R02238,2019,pre_covid_peak,couples,Dharshan,ritual,nice two Dharshan,5
R02238,2019,pre_covid_peak,couples,priest,religious_actor,Local priest arrange Pooja,5
R02238,2019,pre_covid_peak,couples,Pooja,ritual,arrange Pooja,5
R02238,2019,pre_covid_peak,couples,view of the surroundings,scenic_spot,Good view of the surroundings,5
R00500,2014,early_period,couples,law of nature,spiritual_emotion,see the law of nature,5
R00500,2014,early_period,couples,culture of the Indian people,spiritual_emotion,culture of the Indian people,5
R00500,2014,early_period,couples,Varanasi,sacred_space,going to Varanasi in India,5
R00500,2014,early_period,couples,smaller scale,cultural_rule,much smaller scale,5
R02103,2018,growth_period,friends,Hindu cremation place,sacred_space,open Hindu cremation place,5
R02103,2018,growth_period,friends,final goodbye,ritual,ritually say a final goodbye,5
R02103,2018,growth_period,friends,ceremony,ritual,they have a ceremony,5
R02103,2018,growth_period,friends,concert of singing and dancing,festival_event,concert of singing and dancing,5
R01468,2017,growth_period,couples,holy site,sacred_space,A holy site where the dead pass on,5
R01468,2017,growth_period,couples,the dead pass on,ritual,the dead pass on to the next world,5
R01468,2017,growth_period,couples,other worldliness,spiritual_emotion,expectation of other worldliness,5
R01468,2017,growth_period,couples,Leave the camera behind,cultural_rule,Leave the camera behind,5
R02408,2022,recovery_early,solo,person waving tree branch,religious_actor,person waving tree branch,5
R02408,2022,recovery_early,solo,walk up the hill,scenic_spot,walk up the hill,5
R02408,2022,recovery_early,solo,view from up there,scenic_spot,view from up there,5
R01051,2016,growth_period,solo,1000 rupees entrance fee,cultural_rule,charge foreigners 1000 rupees,2
R01051,2016,growth_period,solo,non-Hindu entry ban,cultural_rule,not allowed in the main part,2
R01051,2016,growth_period,solo,Baba's (holy men),religious_actor,cool to see the Baba's,2
R01721,2017,growth_period,solo,live cremations,ritual,see live cremations,5
R01721,2017,growth_period,solo,intense,spiritual_emotion,Pretty intense,5
R01721,2017,growth_period,solo,interesting,spiritual_emotion,Very interesting,5
R02136,2019,pre_covid_peak,family,massive religious and cultural significance,spiritual_emotion,massive religious and cultural significance,5
R00735,2014,early_period,friends,great history,scenic_spot,great temple with great history,3
R00735,2014,early_period,friends,not kept clean,problem,not kept clean,3
R00735,2014,early_period,friends,non-hindus are not allowed,cultural_rule,non-hindus are not allowed access,3
R00735,2014,early_period,friends,photography is prohibited,cultural_rule,photography is prohibited in the main temple area,3
R00735,2014,early_period,friends,guides,facility_service,tracked by 'guides',3
R01819,2018,growth_period,couples,glimpse of the past,scenic_spot,glimpse of the past and architecture,4
R01819,2018,growth_period,couples,architecture,scenic_spot,glimpse of the past and architecture,4
R01819,2018,growth_period,couples,government,problem,government does not maintain,4
R01819,2018,growth_period,couples,maintenance,problem,does not maintain these place,4
R00778,2015,growth_period,friends,guide,facility_service,guide from here,1
R00778,2015,growth_period,friends,funerary customs,ritual,funerary customs of the Nepalese people,1
R00778,2015,growth_period,friends,money,problem,only interested in money,1
R00778,2015,growth_period,friends,families paying their last respects,sacred_space,families that were paying their last respects,1
R01271,2016,growth_period,solo,funeral process,ritual,bodies are burned for the funeral process,5
R01271,2016,growth_period,solo,river,sacred_space,not all along the river,5
R01271,2016,growth_period,solo,hill,scenic_spot,climb up the hill,5
R01271,2016,growth_period,solo,woods,scenic_spot,go through the woods,5
R01271,2016,growth_period,solo,multiple shrines,scenic_spot,you'll find multiple shrines,5
R01254,2016,growth_period,friends,statue of a giant Nandi,scenic_spot,statue of a giant Nandi,5
R01254,2016,growth_period,friends,main deity of Pashupatinath,sacred_space,main deity of Pashupatinath,5
R01254,2016,growth_period,friends,innumerable small shrines,scenic_spot,innumerable small shrines,5
R02110,2018,growth_period,business,world heritage site,scenic_spot,World heritage site,1
R02110,2018,growth_period,business,extremely filthy,problem,extremely filthy,1
R02110,2018,growth_period,business,cow urine,problem,Cow urine all over,1
R02110,2018,growth_period,business,pickpocketers,problem,pickpocketers around,1
R02110,2018,growth_period,business,flowers,sacred_object,flowers are sold,1
R00604,2014,early_period,family,spiritual feeling,spiritual_emotion,calm down with spiritual feeling,4
R00604,2014,early_period,family,family,cultural_rule,go along or with family,4
R00604,2014,early_period,family,time to feel,spiritual_emotion,need to spend time to feel,4
R01237,2016,growth_period,solo,ancient temple,scenic_spot,ancient temple was built around 400BC,5
R01237,2016,growth_period,solo,Lord Shiva,religious_actor,Lord Shiva was worshiped,5
R01237,2016,growth_period,solo,ritual process,ritual,ritual process and also their worship,5
R01237,2016,growth_period,solo,UNESCO declared World Heritage Site,scenic_spot,UNESCO declared World Heritage Site,5
R02014,2018,growth_period,friends,Hindu cremation,ritual,experience Hindu cremation,5
R02014,2018,growth_period,friends,family saying goodbye,dual_valence,hard to watch a family saying goodbye,5
R02014,2018,growth_period,friends,guides,facility_service,guides will approach you,5
R02014,2018,growth_period,friends,monkeys,scenic_spot,saw the monkeys,5
R02014,2018,growth_period,friends,holy men,religious_actor,saw the...holy men,5
R02014,2018,growth_period,friends,entry fee for foreigners,cultural_rule,expensive for foreigners to enter,5
R02014,2018,growth_period,friends,interesting cultural experience,spiritual_emotion,interesting cultural experience,5
R00841,2015,growth_period,solo,Bagmati river,sacred_space,by the Bagmati river,5
R00841,2015,growth_period,solo,cremation,ritual,to watch cremation,5
R00841,2015,growth_period,solo,Lingam statues,sacred_object,Many Lingam statures,5
R00841,2015,growth_period,solo,non-Hindu entry ban,cultural_rule,Could not enter the temple proper because I am not a Hindu,5
R01370,2016,growth_period,friends,main temple,scenic_spot,The main temple isn't very big,3
R01370,2016,growth_period,friends,no kind of photography,cultural_rule,no kind of photography is allowed,3
R01370,2016,growth_period,friends,idol,sacred_object,could not see the idol,3
R01370,2016,growth_period,friends,Prayer ceremony,ritual,see the Prayer ceremony,3
R01370,2016,growth_period,friends,footwear deposit service,facility_service,Footwear need to be deposited,3
R01370,2016,growth_period,friends,few people around,problem,there were just a few people around,3
R00401,2013,early_period,couples,filthy river,sacred_space,bathing in the filthy river,5
R00401,2013,early_period,couples,blood-drawn circle,ritual,blood-drawn circle,5
R00401,2013,early_period,couples,paralysed monkey,problem,paralysed monkey,5
R00401,2013,early_period,couples,disturbing,spiritual_emotion,It was all disturbing,5
R02386,2020,covid_onset,couples,architecture,scenic_spot,loved its architecture,5
R02386,2020,covid_onset,couples,woodwork,scenic_spot,woodwork very nice,5
R01152,2016,growth_period,solo,religious festival,festival_event,as religious festival,4
R01152,2016,growth_period,solo,river,sacred_space,sit by the river,4
R01152,2016,growth_period,solo,atmosphere,spiritual_emotion,soak in the atmosphere,4
R01152,2016,growth_period,solo,taxi ride,facility_service,worth the taxi ride,4
R01607,2017,growth_period,friends,hindu culture,spiritual_emotion,get to know and see the hindu culture,5
R00551,2008,early_period,unknown,guide,facility_service,hired a guide,5
R00551,2008,early_period,unknown,cremation ceremony,ritual,the dead are burned here,5
R00551,2008,early_period,unknown,ashes tossed in the river,ritual,ashes tossed in the river,5
R00551,2008,early_period,unknown,hospice,sacred_space,hospice there where the dying go,5
R00551,2008,early_period,unknown,monkeys,scenic_spot,There are monkeys,5
R00551,2008,early_period,unknown,holy men,religious_actor,holy men,5
R00551,2008,early_period,unknown,shrines,scenic_spot,shrines,5
R00551,2008,early_period,unknown,deities,sacred_object,deities,5
R01430,2017,growth_period,solo,Kathmandu Valley sightseeing,scenic_spot,Kathmandu Valley sightseeing,5
R01430,2017,growth_period,solo,rich art and architecture,scenic_spot,rich art and architecture,5
R00733,2014,early_period,family,Bagmati river,sacred_space,on the banks of the Bagmati river,5
R00733,2014,early_period,family,AArti,ritual,visit at the time of AArti,5
R00733,2014,early_period,family,Ghats,sacred_space,AArti at the Ghats,5
R00733,2014,early_period,family,scattered temples of gods,scenic_spot,thousand of scattered temples of gods,5
R00733,2014,early_period,family,design and architecture,scenic_spot,peek in to design and architecture,5
R02420,2022,recovery_early,unknown,lovely taxi,facility_service,lovely taxi,1
R02420,2022,recovery_early,unknown,4 men,problem,followed by 4 men,1
R02420,2022,recovery_early,unknown,bag theft,problem,"bag theft, pick pocketing",1
R02420,2022,recovery_early,unknown,Hindu ladies,religious_actor,Hindu ladies,1
R02420,2022,recovery_early,unknown,distressed,spiritual_emotion,how distressed I was,1
R02053,2018,growth_period,couples,inner part of the temple,sacred_space,inner part of the temple,3
R02053,2018,growth_period,couples,Cremation Ghats,sacred_space,Cremation Ghats on the banks of Bagmati river,3
R02053,2018,growth_period,couples,Bagmati river,sacred_space,banks of Bagmati river,3
R02053,2018,growth_period,couples,smaller temples,scenic_spot,many smaller temples,3
R02053,2018,growth_period,couples,Lord Shiva,sacred_object,dedicated to Lord Shiva,3
R02053,2018,growth_period,couples,non-Hindu entry ban,cultural_rule,not allowed to see the inner part of the temple,3
R01565,2017,growth_period,friends,Kal bhairav,scenic_spot,Kal bhairav,3
R01565,2017,growth_period,friends,kaliyuga temples,scenic_spot,kaliyuga temples,3
R01565,2017,growth_period,friends,mix of faith and reality,dual_valence,mix of faith and reality,3
R00559,2014,early_period,family,Darshan,ritual,managed to do the Darshan,5
R00559,2014,early_period,family,monkeys,problem,hundreds of monkeys in the premises,5
R00559,2014,early_period,family,sandals,problem,ran away with my wife's sandals,5
R00559,2014,early_period,family,docile,facility_service,monkeys... are quite docile,5
R00180,2012,early_period,couples,cremation ghat,sacred_space,cremation ghat,3
R00180,2012,early_period,couples,cremation ceremony,ritual,cremation ceremony by the river,3
R00180,2012,early_period,couples,restricted to Hindus only,cultural_rule,restricted to Hindus only,3
R00180,2012,early_period,couples,paid a lot as tourists,problem,paid a lot as tourists,3
R00910,2015,growth_period,couples,non-Hindu entry ban,cultural_rule,Only Hindus are allowed,5
R00910,2015,growth_period,couples,old architecture,scenic_spot,Remarkably old architecture,5
R00910,2015,growth_period,couples,pooja,ritual,You can book pooja,5
R00910,2015,growth_period,couples,NCR 1100,facility_service,starting from NCR 1100,5
R00636,2014,early_period,couples,architecture,scenic_spot,architecture was pure art,4
R00636,2014,early_period,couples,cremation,dual_valence,"cremation taking place, and the scene was morbid yet has a certain liveliness",4
R00636,2014,early_period,couples,holy men,religious_actor,holy men was an unusual sight,4
R00636,2014,early_period,couples,traditional songs/chants,ritual,traditional songs/chants sung nearby,4
R00636,2014,early_period,couples,rainy day,problem,went on a rainy day,4
R01529,2017,growth_period,friends,river,sacred_space,our guide pointed out the river,3
R01529,2017,growth_period,friends,cremation,ritual,a cremation was going on,3
R01529,2017,growth_period,friends,holy place,sacred_space,this being a holy place,3
R01529,2017,growth_period,friends,fascinating,spiritual_emotion,It was absolutely fascinating,3
R02398,2020,covid_onset,friends,world heritage temple,scenic_spot,world heritage temple in Nepal,5
R02398,2020,covid_onset,friends,tourist,religious_actor,many tourist came here,5
R02398,2020,covid_onset,friends,spiritual purpose,spiritual_emotion,came here for speritul purpose,5
R01148,2016,growth_period,friends,Aarti ceremony,ritual,stay for the Aarti ceremony,4
R01148,2016,growth_period,friends,burning ghats,sacred_space,Seeing the burning ghats,4
R01148,2016,growth_period,friends,Hindi funeral,ritual,attending a Hindi funeral,4
R01148,2016,growth_period,friends,Mother Theresa homes,scenic_spot,one of the Mother Theresa homes is nearby,4
R01148,2016,growth_period,friends,temple guides,facility_service,temple guides to be very hot or miss,4
R01148,2016,growth_period,friends,taxis in Nepal,problem,taxis in Nepal are crooks,4
R01148,2016,growth_period,friends,authentic experience,spiritual_emotion,definitely an authentic experience,4
R01148,2016,growth_period,friends,intrusive feeling,dual_valence,felt almost intrusive,4
R01364,2016,growth_period,friends,guide,facility_service,do this tour with a guide,4
R01364,2016,growth_period,friends,Hindu culture,cultural_rule,Hindu culture needs to be explained,4
R01364,2016,growth_period,friends,cremation ceremony,ritual,significance of the cremation ceremony,4
R01364,2016,growth_period,friends,stairs,scenic_spot,quite a few stairs to walk up,4
R01364,2016,growth_period,friends,deer park,sacred_space,at the top there is a deer park,4
R01364,2016,growth_period,friends,small temples,scenic_spot,stories attached to each small temples,4
R00448,2013,early_period,solo,Bagmati river,sacred_space,banks of Bagmati river,3
R00448,2013,early_period,solo,Hindu cremation ground,sacred_space,serves as a Hindu cremation ground,3
R00448,2013,early_period,solo,entry inside the temple premises,cultural_rule,entry inside the temple premises is strictly for Hindus,3
R00448,2013,early_period,solo,dirty and chaotic premises,problem,premises very dirty and chaotic,3
R00448,2013,early_period,solo,priests,religious_actor,The priests in various small temples,3
R00448,2013,early_period,solo,customized prayer menu,ritual,offering customized prayer menu for the happiness and well being of family,3
R00448,2013,early_period,solo,trusted car services,facility_service,Use only trusted car services to go around Kathmandu,3
R01242,2016,growth_period,family,lord Shiva,sacred_object,dedicated to lord Shiva,3
R01242,2016,growth_period,family,Shiva arati function,ritual,Shiva arati function being performed,3
R00757,2015,growth_period,solo,building,scenic_spot,building itself is very impressive,4
R00757,2015,growth_period,solo,aura,spiritual_emotion,feel its aura soon as you step in,4
R00757,2015,growth_period,solo,facilities for storage,facility_service,facilities for storage for free,4
R00757,2015,growth_period,solo,no foreigners allowed,cultural_rule,No foreigners are allowed in the temple,4
R00757,2015,growth_period,solo,priests,religious_actor,priests do not pester you for pujas,4
R00757,2015,growth_period,solo,cremating of the bodies,dual_valence,cremating of the bodies below was a sobering sight,4
R00757,2015,growth_period,solo,river,sacred_space,river seemed polluted,4
R00757,2015,growth_period,solo,security,facility_service,security will only let you view the deity for a few seconds,4
R01697,2017,growth_period,solo,gift and prasad shops,facility_service,gift and prasad shops are also available,5
R01697,2017,growth_period,solo,fraud stone shops,problem,fraud stone shops,5
R01697,2017,growth_period,solo,early morning,cultural_rule,best time to visit is early morning,5
R01697,2017,growth_period,solo,rush,problem,avoid rush,5
R00133,2012,early_period,solo,cremation ceremony,ritual,Hindus cremate their dead,4
R00133,2012,early_period,solo,funerals,ritual,funerals were taking place,4
R00133,2012,early_period,solo,grief,spiritual_emotion,intruding on peoples grief,4
R00133,2012,early_period,solo,cows,sacred_object,cows and monkeys within the site,4
R00133,2012,early_period,solo,monkeys,sacred_object,cows and monkeys within the site,4
R00133,2012,early_period,solo,small birds,sacred_object,many small birds,4
R00133,2012,early_period,solo,food for the animals,sacred_object,provide food for the animals,4
R00202,2012,early_period,solo,old shrines,scenic_spot,full of old shrines,5
R00202,2012,early_period,solo,funeral ceremonies,ritual,perform funeral ceremonies,5
R00202,2012,early_period,solo,holy river,sacred_space,water of the holy (though horribly dirty) river,5
R00202,2012,early_period,solo,humbling experience,spiritual_emotion,It's a humbling experience to watch,5
R00202,2012,early_period,solo,stone shrines,scenic_spot,numerous stone shrines,5
R00202,2012,early_period,solo,monkeys,problem,some are aggressive,5
R00202,2012,early_period,solo,holy men,religious_actor,populated with monkeys and holy men,5
R01900,2018,growth_period,family,cremations,ritual,cremations taking place,5
R01900,2018,growth_period,family,local approach to death,cultural_rule,different local approach to death,5
R01900,2018,growth_period,family,impressive,general_sentiment,site itself is impressive,5
R01900,2018,growth_period,family,unique,general_sentiment,what makes it unique,5
R01121,2016,growth_period,solo,peace of mind,spiritual_emotion,seek for peace of mind,5
R01121,2016,growth_period,solo,carnation place,sacred_space,carnation place is where the dead are burnt,5
R01121,2016,growth_period,solo,answers to a lot of your unanswered questions,spiritual_emotion,find the answers to a lot of your unanswered questions,5
R00889,2015,growth_period,unknown,Cremation Ghats,sacred_space,Cremation Ghats as a tourist attraction,2
R00889,2015,growth_period,unknown,fascinating place,spiritual_emotion,it's a fascinating place,2
R01402,2017,growth_period,business,open-air cremations,ritual,open-air cremations are unusual,5
R01402,2017,growth_period,business,Nepali Hindu culture,sacred_space,integral part of Nepali Hindu culture,5
R01402,2017,growth_period,business,understand Nepalese culture,spiritual_emotion,understand Nepalese culture,5
R01402,2017,growth_period,business,Westerners,cultural_rule,unusual for Westerners to experience,5
R02127,2019,pre_covid_peak,friends,spiritual experiences,spiritual_emotion,most amazing spiritual experiences,5
R02127,2019,pre_covid_peak,friends,friendly people,facility_service,friendly people,5
R02127,2019,pre_covid_peak,friends,rich culture,spiritual_emotion,rich culture,5
R01464,2017,growth_period,family,architecture,scenic_spot,"The architecture, the monuments",5
R01464,2017,growth_period,family,monuments,scenic_spot,"The architecture, the monuments",5
R01464,2017,growth_period,family,holy river Bagmati,sacred_space,Sitting by the holy river Bagmati,5
R01464,2017,growth_period,family,tranquil feeling,spiritual_emotion,gives you the tranquil feeling,5
R01464,2017,growth_period,family,peace with their inner self,spiritual_emotion,find themselves at peace with their inner self,5
R01464,2017,growth_period,family,eerie cry of the families of the deceased,dual_valence,the chaos and the eerie cry of the families of the deceased,5
R00473,2014,early_period,unknown,older guys in costumes,religious_actor,older guys in costumes,3
R00473,2014,early_period,unknown,cultural shock,cultural_rule,cultural shock,3
R00473,2014,early_period,unknown,photos and videos,cultural_rule,photos and videos,3
R00473,2014,early_period,unknown,not cheap fee,problem,not cheap fee,3
R00021,2026,post_recovery,solo,non-Hindu entry ban,cultural_rule,"non-Hindu, you are allowed",2
R00021,2026,post_recovery,solo,1000Rps. Pay entrance fee,cultural_rule,1000Rps. Pay entrance fee,2
R00021,2026,post_recovery,solo,inner part of the temple,sacred_space,inner part of the temple,2
R00021,2026,post_recovery,solo,burns for free in Varanassi,sacred_space,burns for free in Varanassi,2
R00294,2013,early_period,family,"Rs1,000 each",cultural_rule,"At Rs1,000 each",3
R00294,2013,early_period,family,expensive,problem,it is getting expensive,3
R00294,2013,early_period,family,restore and maintain,facility_service,restore and maintain them,3
R00828,2015,growth_period,business,River bed,sacred_space,River bed is next to the temple,5
R00828,2015,growth_period,business,Shivarthiri,festival_event,Shivarthiri is considered a bug day,5
R00828,2015,growth_period,business,special poojas,ritual,special poojas are performed,5
R00828,2015,growth_period,business,Lord Shiva,religious_actor,bug day for Lord shiva,5
R00161,2012,early_period,friends,cremation ceremony,dual_valence,seeing people being cremated disturbing,4
R00161,2012,early_period,friends,500 rupees,cultural_rule,500 rupees to get into the site,4
R00161,2012,early_period,friends,tourists,problem,a lot of tourists approach it along the river,4
R00161,2012,early_period,friends,guides,facility_service,guys offering to be a guide can get annoying,4
R01764,2017,growth_period,family,12th Jyotir linga Temple,scenic_spot,12th Jyotir linga Temple of Shiva,5
R01764,2017,growth_period,family,Darshan,ritual,Try to Darshan before noon,5
R01764,2017,growth_period,family,temple gate,facility_service,temple gate closed during noon,5
R01764,2017,growth_period,family,mythological background,spiritual_emotion,different mythological background,5
R01245,2016,growth_period,solo,cremation ceremonies,ritual,see cremation ceremonies on the banks of the river,5
R01245,2016,growth_period,solo,sadhus,religious_actor,sadhus (locals dedicating their life to meditation),5
R01245,2016,growth_period,solo,small temples,scenic_spot,many many small temples,5
R01245,2016,growth_period,solo,biggest temple,scenic_spot,biggest temple you can't unfortunately access,5
R01245,2016,growth_period,solo,non-Hindu entry ban,cultural_rule,can't unfortunately access unless you're a hindu,5
R01245,2016,growth_period,solo,entry fee for foreigners,cultural_rule,as a foreigner you have to pay 1000rupiees,5
R00995,2016,growth_period,solo,shrines,scenic_spot,shrines and cremation spots,5
R00995,2016,growth_period,solo,cremation spots,sacred_space,shrines and cremation spots,5
R00995,2016,growth_period,solo,cremation procedure,ritual,functions in the cremation procedure,5
R00995,2016,growth_period,solo,guide,facility_service,get a guide who will explain,5
R00995,2016,growth_period,solo,truly moving,spiritual_emotion,It was truly moving,5
R02248,2019,pre_covid_peak,business,devotees and worshiper,religious_actor,so many devotees and worshiper,5
R02248,2019,pre_covid_peak,business,flower garlands,sacred_object,with flower garlands,5
R02248,2019,pre_covid_peak,business,purified mind and heart,spiritual_emotion,purified mind and heart,5
R02248,2019,pre_covid_peak,business,Monday morning,ritual,Monday morning,5
R02194,2019,pre_covid_peak,solo,sunset time,scenic_spot,sunset time,5
R02194,2019,pre_covid_peak,solo,peaceful,spiritual_emotion,felt very peaceful,5
R02194,2019,pre_covid_peak,solo,sacred place,sacred_space,special sacred place,5
R02194,2019,pre_covid_peak,solo,night lightening,scenic_spot,night lightening,5
R02005,2018,growth_period,family,divine vibration,spiritual_emotion,great divine vibration,5
R02005,2018,growth_period,family,evening aarti,ritual,evening aarti,5
R02005,2018,growth_period,family,temple complex,scenic_spot,temple complex is very big,5
R00579,2014,early_period,couples,evening Aarti,ritual,witnessed the evening Aarti,4
R00579,2014,early_period,couples,world heritage sites,scenic_spot,one of the world heritage sites,4
R00579,2014,early_period,couples,worth visiting,general_sentiment,worth visiting whilst in Kathmandu,4
R01617,2017,growth_period,friends,12 Jyotirlinga,sacred_object,one of the 12 Jyotirlinga,4
R01617,2017,growth_period,friends,queue,problem,at times there will be a queue,4
R01617,2017,growth_period,friends,Puja,ritual,difficult to offer Puja,4
R01617,2017,growth_period,friends,temple complex,scenic_spot,"temple complex, in which there are many, many small temples",4
R01617,2017,growth_period,friends,earthquake,problem,earthquake has damaged some structures,4
R01617,2017,growth_period,friends,Bagmati River,sacred_space,situated on river Bagmati,4
R01617,2017,growth_period,friends,cremation ghat,sacred_space,"beside the temple, there is a cremation ghat",4
R01617,2017,growth_period,friends,Sadhus,religious_actor,some populated by Sadhus,4
R01617,2017,growth_period,friends,great experience,general_sentiment,"Great experience, not to be missed",4
R00494,2014,early_period,friends,cremation ceremony,ritual,people can bring their relatives who have passed away to be cremated,4
R00494,2014,early_period,friends,amusement park,problem,sight of an amusement park that is on the grounds,4
R00494,2014,early_period,friends,sadhus,religious_actor,Passing by the sadhus etc,4
R00494,2014,early_period,friends,Bagmati River,sacred_space,come to the river where at any time of the day,4
R00494,2014,early_period,friends,sense of peace,spiritual_emotion,a general sense of peace,4
R00494,2014,early_period,friends,golden bull,sacred_object,extremely large testicles of a golden bull,4
R00494,2014,early_period,friends,grieving relatives,dual_valence,"grieving relatives, and a general sense of peace",4
R00494,2014,early_period,friends,non-Hindu entry ban,cultural_rule,You cannot enter the Hindu temple itself,4
R02242,2019,pre_covid_peak,solo,cremation rituals,ritual,cremation rituals on the river,5
R02242,2019,pre_covid_peak,solo,river,sacred_space,on the river,5
R02242,2019,pre_covid_peak,solo,serenity,spiritual_emotion,entire area is serenity,5
R02242,2019,pre_covid_peak,solo,aggressive monkeys,problem,aggressive monkeys,5
